,umap_1,umap_2
2967,0.52505934,2.4903712
2968,0.8084308,1.7319643
2969,0.7168541,1.8326883
2970,9.358778,5.964499
2971,1.5542043,-1.7195821
2972,11.700762,6.4361153
2973,6.631205,4.458537
2974,1.2432806,-0.23519936
2975,0.93755376,2.339796
2976,4.7582297,4.2322273
2977,-0.2436123,5.7229943
2978,1.4945309,-1.8026776
2979,1.3237548,-1.385782
2980,10.46725,6.354712
2981,8.959666,5.5241275
2982,9.44365,6.507984
2983,8.636227,5.3734803
2984,9.384109,7.0202093
2985,1.0081251,2.2934363
2986,1.5955034,-1.7577924
2987,1.4007189,0.93262744
2988,11.629185,6.448954
2989,3.2731395,1.4630663
2990,12.041362,6.4965315
2991,-1.9254019,6.8281937
2992,-1.8060459,4.9057426
2993,1.1557684,-1.4815584
2994,0.4692524,3.6657608
2995,11.075109,6.1115093
2996,-0.17648731,5.697336
2997,-0.8650259,7.418212
2998,3.0691419,2.7894282
2999,2.7079434,1.8745131
3000,12.21454,6.540932
3001,1.3469449,-1.3891792
3002,11.0350895,5.999342
3003,8.043782,5.868362
3004,1.0254585,0.9198655
3005,-1.7363117,6.5570107
3006,-0.5442662,7.4758863
3007,4.8803716,4.223028
3008,10.19192,5.978966
3009,1.0703163,-1.5453858
3010,-0.5491843,6.77643
3011,2.849445,1.3833542
3012,11.973274,6.57173
3013,0.9818417,3.2619069
3014,1.3015875,0.05346593
3015,0.6935739,1.9662473
3016,1.580006,-1.6631639
3017,2.242583,1.5598193
3018,11.2649355,6.103859
3019,1.0222226,1.6656176
3020,-2.0474374,4.8172207
3021,2.5394845,1.3561529
3022,6.6262584,5.0622487
3023,8.564462,5.574118
3024,-1.0285602,8.837065
3025,3.0587997,2.450103
3026,0.83269894,1.64241
3027,6.693851,4.662428
3028,1.5771717,-1.7613889
3029,0.4615941,4.290061
3030,11.458224,5.77474
3031,11.538159,7.61363
3032,1.0580229,0.06567457
3033,11.698258,7.041129
3034,8.405478,5.8549404
3035,1.505403,-1.3707328
3036,-1.2119547,7.2226725
3037,-1.5077518,8.00619
3038,7.6003423,5.917083
3039,0.83512646,0.9002107
3040,1.5552876,-1.7751317
3041,1.102909,1.1575518
3042,2.6473763,3.25223
3043,3.2688074,1.9129623
3044,1.1994314,5.4222655
3045,10.454062,5.884286
3046,11.8968315,6.345229
3047,1.587816,-1.7182219
3048,0.5158575,4.0952187
3049,0.78987664,2.5445392
3050,0.90164405,0.65080404
3051,2.4437246,0.76714903
3052,1.133202,-1.5254188
3053,7.138286,4.6798677
3054,8.576357,5.677771
3055,2.7576952,0.8630903
3056,11.587307,6.7073374
3057,5.319898,4.475465
3058,12.220887,6.409249
3059,1.2239324,-1.514871
3060,1.3959656,-1.3205906
3061,-1.5128498,7.9014463
3062,2.6777732,3.2503064
3063,-1.0031643,6.3017473
3064,8.948073,5.475366
3065,0.73077565,2.02873
3066,2.5544226,0.44000635
3067,1.6080743,0.51081777
3068,5.334667,5.0175214
3069,10.823931,6.325615
3070,4.5794997,2.6699998
3071,-0.6693424,7.0960994
3072,12.247974,6.6612806
3073,11.423905,6.847903
3074,2.5017664,1.0002717
3075,12.164856,6.395156
3076,11.058618,6.2320933
3077,1.5175167,2.6858826
3078,12.157866,6.6752653
3079,2.6593547,1.4254813
3080,1.835003,1.4608718
3081,1.1385535,0.27815214
3082,6.5704446,5.465901
3083,11.786454,6.445183
3084,2.3669527,2.6318457
3085,10.296216,5.8460803
3086,-0.17015338,6.0905104
3087,0.9544995,0.4970146
3088,-0.23093249,6.6432276
3089,-0.23729002,6.230885
3090,11.961073,6.279132
3091,8.544136,4.879043
3092,9.713774,6.19304
3093,12.398375,6.7626576
3094,1.284513,0.6777601
3095,2.476926,2.2352664
3096,11.387842,5.8254204
3097,4.328694,3.1491551
3098,6.635887,5.676348
3099,0.98732173,1.4122407
3100,-0.947451,6.2146077
3101,3.2262983,1.3702235
3102,1.3064573,2.6861794
3103,-0.82045054,5.369301
3104,1.2749546,0.6653183
3105,11.410577,5.9314218
3106,11.635854,6.287486
3107,12.335986,6.533339
3108,10.586445,5.81022
3109,12.330051,6.5496182
3110,-0.36121267,5.608829
3111,0.01466438,5.012273
3112,0.74364185,1.0341527
3113,-0.19123535,6.1508656
3114,10.659223,5.34478
3115,-0.75255275,7.982126
3116,10.524229,6.205307
3117,1.4417465,5.5029335
3118,10.875656,6.1869836
3119,-1.489477,7.889008
3120,7.2864885,4.6104445
3121,3.3090105,0.8253549
3122,9.205182,5.933885
3123,5.6640706,4.921799
3124,4.529756,3.354246
3125,7.743064,5.8732305
3126,10.416807,7.2323146
3127,5.9053755,4.2996216
3128,-1.0389794,6.234823
3129,1.4013083,0.09755868
3130,1.8460168,1.4109695
3131,-2.3140457,4.8232574
3132,0.859804,1.6724365
3133,2.4093246,0.41931677
3134,2.309151,0.526025
3135,2.9293528,1.833041
3136,0.97758096,0.6123186
3137,-1.9309493,6.3557043
3138,11.071638,5.4987354
3139,9.0322075,5.6511474
3140,1.2907381,-0.79237235
3141,1.8586023,1.6279924
3142,-1.5039307,7.9296203
3143,11.903657,6.364865
3144,10.887798,6.3042088
3145,10.412977,5.3039675
3146,1.4637866,1.3920983
3147,8.5520315,4.899586
3148,8.61149,4.575168
3149,-1.3307948,5.097021
3150,11.184067,6.0954885
3151,8.422384,4.3519998
3152,11.131456,6.1415215
3153,-0.24685623,6.0915804
3154,1.181643,0.12974407
3155,12.235024,6.7409062
3156,1.4578676,1.34475
3157,-0.9226141,6.262266
3158,0.35219583,3.947974
3159,-0.8230549,6.207882
3160,8.245464,5.300775
3161,6.3912406,5.284559
3162,10.623065,5.496702
3163,1.2138941,1.1441451
3164,-1.8669007,6.84094
3165,7.995327,4.387312
3166,1.8644636,0.62615144
3167,0.67187953,2.5004408
3168,2.1523314,0.55220056
3169,1.3279608,-0.44745278
3170,-1.5058069,8.075796
3171,9.589531,6.0548377
3172,1.682384,1.729398
3173,0.84021837,2.0763667
3174,-1.4171867,7.4941134
3175,1.1115953,-0.25901955
3176,4.190524,4.3960176
3177,4.645198,3.204183
3178,-1.9992447,7.055697
3179,12.056832,6.182912
3180,1.9650024,1.0105294
3181,9.435438,6.167082
3182,5.690687,5.0178094
3183,-0.25518334,6.125742
3184,8.204217,4.364213
3185,2.5256793,0.68184036
3186,-2.437849,5.9584394
3187,-2.9519448,5.839403
3188,10.420978,5.826658
3189,1.4666849,-0.057524394
3190,1.1631078,1.0987723
3191,-2.2529228,4.859564
3192,-1.1751053,5.9200797
3193,0.60855633,2.8081286
3194,10.444065,7.217706
3195,-3.206675,6.1163683
3196,2.4445353,0.42949715
3197,10.482797,6.1540666
3198,2.5509531,2.3031986
3199,0.9399094,2.0196657
3200,6.383237,0.030358175
3201,2.9609787,0.18138571
3202,-1.2500303,7.404661
3203,2.660342,2.530478
3204,12.032569,6.2960954
3205,-3.232512,1.4328463
3206,5.6284585,1.4609084
3207,-3.3280413,6.550529
3208,2.6053033,0.8985743
3209,-0.9137851,6.966238
3210,5.5600886,1.3456692
3211,-3.8851895,6.800661
3212,11.611356,6.422665
3213,7.7103715,5.9202275
3214,2.441468,1.9062485
3215,12.057999,6.4632115
3216,-1.4032934,5.6421328
3217,-2.068421,1.7226669
3218,-0.54365796,5.9801974
3219,11.452888,6.5265427
3220,1.6640395,0.576058
3221,2.2991996,0.57548547
3222,0.15370175,4.770811
3223,11.354611,5.6638775
3224,0.8045124,5.117749
3225,6.067043,0.8855152
3226,-2.959274,6.735301
3227,-1.1272817,8.829721
3228,4.5196733,2.6644719
3229,5.0724325,1.5761844
3230,3.3657687,0.98593634
3231,10.712604,5.975971
3232,4.766621,2.982849
3233,-1.3291031,8.454974
3234,-0.62878865,7.086023
3235,-0.37144393,6.15272
3236,2.6217513,1.2950897
3237,-2.139963,6.7059975
3238,-3.299044,6.5029373
3239,7.7202773,6.6100044
3240,12.259137,7.3123627
3241,1.4956857,1.2505236
3242,-3.320244,6.554387
3243,-4.13545,6.787234
3244,1.6083735,0.58235186
3245,-0.48052767,6.072835
3246,6.1056037,0.56973267
3247,9.43927,6.2107964
3248,5.7586513,5.001817
3249,-1.3487777,7.18997
3250,5.586738,1.5030053
3251,-0.87616897,6.4481344
3252,-3.704454,5.9047084
3253,5.1938467,0.50104636
3254,10.156683,6.3974195
3255,5.252692,0.71226686
3256,6.0936875,0.5225517
3257,5.5238676,0.38481244
3258,0.81928635,0.89822316
3259,-1.5743331,4.8957157
3260,-1.4599484,7.292817
3261,1.0350164,1.7293103
3262,-0.52693486,5.9343333
3263,-1.2704011,7.5885153
3264,-3.1152558,6.440566
3265,-1.4470092,6.496183
3266,6.007185,1.0279114
3267,2.5684712,2.3992825
3268,2.1766152,1.539147
3269,6.199221,-0.5460404
3270,-0.41692746,5.92728
3271,5.967276,-0.32634148
3272,10.819082,5.998969
3273,6.5184526,-0.008776238
3274,-2.8244693,6.4327946
3275,-0.2771389,6.7558813
3276,-0.36623767,5.9504814
3277,9.480825,6.236005
3278,-2.2701702,6.842906
3279,5.3234816,0.555859
3280,3.1936228,2.129957
3281,-1.7517213,6.985693
3282,-0.44418123,5.9704347
3283,-1.3372564,5.2756796
3284,2.5555084,0.30799508
3285,12.314715,6.46369
3286,-3.3249104,6.5379796
3287,-1.1267264,5.439221
3288,1.1434444,1.8978306
3289,-2.0531898,6.7063174
3290,-1.3652658,5.0749083
3291,-1.349413,5.739318
3292,1.2477461,5.515645
3293,-3.129631,5.921216
3294,-0.6797832,6.799771
3295,5.259618,0.5788163
3296,-2.4006498,5.996259
3297,2.020583,0.9301642
3298,11.285247,5.8636503
3299,6.323337,-0.70864946
3300,5.2752237,0.62808126
3301,5.8076563,0.41708624
3302,5.40257,0.5419716
3303,-0.24473047,6.498948
3304,-0.12171714,5.150106
3305,-1.4732007,6.5706773
3306,-1.2125018,7.508703
3307,-2.834903,1.6380519
3308,1.578173,3.9323082
3309,10.863441,5.8283486
3310,4.4847617,0.93590957
3311,-2.7051148,6.1794996
3312,-0.57159567,6.786596
3313,-1.3165457,5.8622456
3314,6.5720177,-0.048509996
3315,6.0839953,0.9156433
3316,-2.766421,6.1115484
3317,11.480941,5.7536826
3318,6.3290954,0.09993352
3319,11.494726,6.5079374
3320,8.170071,4.3947945
3321,6.1666408,-0.5219363
3322,6.171498,-0.42040172
3323,-0.79852235,5.284779
3324,6.3601675,0.2450954
3325,11.2541065,5.621506
3326,-3.6639988,6.1919456
3327,5.7574015,-0.058344945
3328,-2.0359554,4.8090453
3329,-1.0910383,5.392352
3330,-1.5142468,8.4015045
3331,10.226486,5.9832835
3332,0.53431404,4.020083
3333,-0.51745206,6.8054895
3334,5.447317,0.43313423
3335,11.968399,6.1601453
3336,-2.668584,6.1998124
3337,4.967234,0.71546036
3338,-1.6704385,6.32763
3339,7.984371,5.922877
3340,6.362624,0.24037513
3341,4.2146993,1.1939819
3342,5.1675158,0.6489901
3343,-1.9641443,6.4908495
3344,-0.48070082,6.603511
3345,-1.3006983,7.5976415
3346,-0.3989035,6.9792757
3347,-1.8550471,6.589115
3348,1.293222,1.7363951
3349,-1.3215381,6.910487
3350,-1.0645773,6.0669885
3351,9.840838,5.9437685
3352,6.3249617,-0.70764893
3353,-2.501299,1.855448
3354,0.5468375,4.2968707
3355,5.2119503,0.6090513
3356,6.126846,-0.3683145
3357,-1.2064508,8.870366
3358,5.296265,1.2141114
3359,6.3080106,-0.69107044
3360,-1.7831082,5.642485
3361,4.018225,3.1483502
3362,-2.110849,6.698989
3363,-0.82210773,7.431998
3364,6.123784,-0.10806846
3365,6.4009132,4.65681
3366,-0.5877414,6.802257
3367,5.9930506,1.0146859
3368,-2.446678,6.387053
3369,7.561592,7.0468984
3370,11.159883,6.1315517
3371,1.3951105,0.7254043
3372,-0.96499133,6.377195
3373,-0.29657915,6.6133
3374,-2.4138186,2.0085258
3375,5.5858502,0.15188406
3376,6.0706367,1.0249081
3377,-1.100769,8.989102
3378,-1.1104233,6.217951
3379,1.7675726,3.3155177
3380,0.5179036,4.215212
3381,6.3228173,-0.709519
3382,-1.9043949,7.185239
3383,-1.4818524,7.8743353
3384,-0.4090493,6.051893
3385,0.844654,2.5859714
3386,-2.5770807,1.5001243
3387,6.0728636,0.824876
3388,5.9630566,0.1994689
3389,0.2747199,4.1884503
3390,4.530452,0.8597254
3391,5.8904448,0.23796013
3392,8.2108755,5.8664727
3393,-0.78158855,7.3192506
3394,1.518157,3.0142856
3395,0.10025355,4.8782334
3396,7.581907,5.1177187
3397,6.2072573,-0.14949767
3398,6.3783035,0.2243324
3399,-3.413803,6.5920625
3400,3.1792274,1.4232874
3401,2.2277718,0.6018983
3402,5.518381,0.33599627
3403,-0.13861501,6.339303
3404,1.4400115,4.0932765
3405,-1.5469135,7.91907
3406,10.548923,5.7961745
3407,-1.5252986,8.124691
3408,3.0474677,0.092398524
3409,4.112832,3.1921182
3410,4.7804985,0.57245874
3411,5.104764,1.1257366
3412,-1.7639651,5.6123686
3413,4.9270105,4.237998
3414,5.8272867,0.459416
3415,-2.8897166,6.493813
3416,-0.8326911,6.3694654
3417,-2.7986841,6.5780306
3418,-0.27137336,6.0831165
3419,5.169171,0.6931709
3420,4.3583493,0.8175502
3421,-0.5228657,6.2411866
3422,5.662097,1.1345166
3423,5.5068917,0.37593433
3424,5.051737,1.0095215
3425,-1.9046698,6.776832
3426,-0.86136985,7.4138618
3427,7.6740355,6.9717503
3428,-3.6117833,1.2297999
3429,6.091653,0.63864785
3430,-2.3180702,6.858753
3431,2.9651234,0.17438301
3432,0.6609448,4.3292494
3433,4.4953275,1.0696381
3434,2.6636808,0.27274215
3435,0.9191215,2.358108
3436,-2.2242255,4.902048
3437,3.2184646,0.19489497
3438,5.149672,1.2637641
3439,4.002654,0.36861688
3440,-0.40682656,6.466812
3441,-1.6627443,5.74503
3442,-2.6960247,6.2860456
3443,-1.9557636,6.584812
3444,-3.5300865,6.687689
3445,-3.1103277,6.5189066
3446,-1.7706968,1.4918069
3447,1.657826,2.941925
3448,3.7994256,0.41687807
3449,2.5217738,1.2422419
3450,-0.3017987,6.829277
3451,0.59730667,3.6316395
3452,1.5819005,3.9735992
3453,9.46807,7.472757
3454,-1.2067618,6.2092366
3455,1.692695,4.035403
3456,2.4618504,2.5242949
3457,7.4896674,5.448452
3458,12.194575,6.5795803
3459,-0.27629012,5.5634503
3460,7.743571,4.3596854
3461,1.3369269,1.7379358
3462,-2.6187403,6.2080946
3463,10.932589,5.952099
3464,-2.875146,6.405981
3465,-0.687715,7.2735925
3466,2.454439,0.43359137
3467,11.495544,5.819402
3468,-0.7992635,8.250867
3469,5.079256,3.1077647
3470,0.45513135,4.0046577
3471,1.5111487,3.9510775
3472,4.950764,3.260046
3473,3.269495,0.22472776
3474,5.3209615,0.96501344
3475,-2.8511899,1.6754613
3476,0.86180466,4.1601753
3477,0.59737426,1.9099985
3478,-1.691768,5.62584
3479,1.5711095,4.1509457
3480,2.763883,2.6347792
3481,-3.8935065,6.7828965
3482,-3.7973616,6.262289
3483,3.4682286,2.101983
3484,9.193035,6.3001356
3485,6.0713058,-0.085323684
3486,-2.615079,6.2006865
3487,9.370036,7.48119
3488,0.75354946,3.3125203
3489,5.2200136,1.1377366
3490,5.52388,1.2559757
3491,8.255995,5.710071
3492,1.7088114,3.9297054
3493,-1.3323904,7.112648
3494,1.8609883,0.9751028
3495,2.1557138,3.3263717
3496,3.4837425,2.092461
3497,1.7013655,4.132842
3498,3.890703,0.33774155
3499,10.81623,5.353597
3500,3.1264608,2.4368553
3501,9.107142,6.0173593
3502,4.014626,0.23172486
3503,7.3274484,6.5670085
3504,1.6044769,-1.6603827
3505,-2.7118642,6.4846597
3506,8.482214,5.050997
3507,7.5071,5.3947473
3508,11.407299,5.8029804
3509,1.778482,4.1043615
3510,1.671369,4.1276073
3511,-0.8941626,7.517517
3512,2.9267328,0.12605233
3513,-2.4454532,6.9298263
3514,-2.2418096,4.8662057
3515,7.893358,5.842667
3516,3.9382954,0.22946748
3517,-1.4681101,7.9748545
3518,1.7012005,4.1056046
3519,2.2266874,3.3057775
3520,3.9418643,0.17992955
3521,-2.2338498,4.8930087
3522,8.862382,7.257177
3523,7.50487,6.9862523
3524,8.419888,4.86172
3525,-0.22050984,6.5799823
3526,-0.6789559,7.578278
3527,4.002374,0.28794205
3528,9.500778,6.304301
3529,2.7703176,0.2364842
3530,10.578764,7.6326013
3531,8.956526,6.7170315
3532,-2.512209,6.4060497
3533,7.5557165,7.014986
3534,-1.4022516,8.66715
3535,3.9485867,0.2537341
3536,1.0538175,2.9904518
3537,5.622765,4.910615
3538,7.5807967,7.0240617
3539,1.1156682,1.9356743
3540,5.4624586,4.9286823
3541,-2.8254888,1.6360495
3542,3.933724,0.31850955
3543,1.2587848,0.8811128
3544,-1.51843,7.9968195
3545,-1.3955327,5.5529065
3546,0.8359541,2.571106
3547,4.107157,3.7397318
3548,2.502657,0.6026093
3549,5.7639265,4.0520425
3550,2.619722,1.1649776
3551,5.85141,4.25979
3552,-1.986035,1.6880207
3553,9.339501,6.098903
3554,-2.5564914,1.5825062
3555,-2.3372204,4.758406
3556,8.509414,4.265646
3557,-2.0771656,5.112684
3558,9.237439,4.750935
3559,8.92036,4.342072
3560,0.5574302,3.6916497
3561,10.711882,5.327798
3562,2.114961,1.8391224
3563,2.7308276,1.2377241
3564,-3.0064898,1.6023517
3565,5.7060213,4.865745
3566,11.777157,6.2361865
3567,1.6578971,2.600577
3568,1.8154144,1.9452236
3569,9.579656,6.361817
3570,7.4442987,5.824464
3571,11.011071,6.0275583
3572,0.9390613,2.2009134
3573,7.841775,5.071223
3574,-2.2433338,1.6464448
3575,9.7784815,7.276328
3576,0.83644444,2.300312
3577,8.427433,4.308138
3578,11.096431,6.2275076
3579,6.519977,5.5674124
3580,11.630158,7.354504
3581,7.338098,5.8712955
3582,-3.1717079,6.2941236
3583,0.7805354,2.9403362
3584,8.290972,5.817538
3585,1.6028872,4.028121
3586,-3.531799,1.2901677
3587,7.5369096,6.952592
3588,11.752684,6.133848
3589,6.9359016,4.331142
3590,8.006724,4.9833994
3591,-0.5562945,5.9996967
3592,4.711251,4.2304754
3593,1.7650551,3.9550843
3594,5.340115,4.893368
3595,6.2248964,5.1510224
3596,8.395487,5.9145365
3597,0.6146886,3.782519
3598,0.48502302,4.0135674
3599,-1.883677,4.9044886
3600,-3.5771015,6.171928
3601,9.850066,6.9088216
3602,9.242793,6.7601905
3603,8.467898,6.1864104
3604,8.64809,5.370503
3605,-2.112365,1.6913214
3606,8.427399,5.717447
3607,-1.7999526,7.0946507
3608,-3.7414753,6.180168
3609,9.729509,7.42438
3610,-2.7015078,1.550379
3611,9.490927,6.5451007
3612,9.215666,6.878504
3613,5.777074,5.018772
3614,0.5666196,4.018565
3615,10.777022,5.983976
3616,8.052209,5.311377
3617,10.13136,6.332397
3618,2.3242292,3.1282632
3619,4.652949,4.125678
3620,4.54562,3.1168876
3621,-2.9825995,5.823127
3622,-3.8808324,6.1754155
3623,-1.336073,9.5271845
3624,2.3601756,1.2606344
3625,1.9972788,0.712002
3626,10.536429,5.965072
3627,2.5467734,1.2698147
3628,-1.9974432,2.2681022
3629,-2.0332105,1.8967427
3630,-0.783816,6.0321617
3631,9.762795,7.4927382
3632,8.960393,6.6716423
3633,3.5107293,4.014732
3634,0.48899075,3.9315627
3635,-3.0069242,6.3739104
3636,-1.389503,9.632389
3637,0.76767063,2.6062713
3638,5.449292,4.7462773
3639,0.87630665,2.9414082
3640,11.413897,6.432705
3641,12.028016,6.1531124
3642,6.2377286,5.517404
3643,4.6831098,0.60903585
3644,9.112109,5.7630153
3645,11.309324,6.3915486
3646,-0.80248296,7.2381034
3647,4.544216,0.63680196
3648,-0.7800967,6.1445937
3649,-2.0218606,6.7683473
3650,9.728152,7.412754
3651,-2.7964075,1.6878508
3652,-1.2589179,9.417328
3653,8.258076,5.7281857
3654,12.075704,6.4109054
3655,-2.0863695,6.3673058
3656,4.4028563,3.3854375
3657,-2.114932,6.557353
3658,-3.4145427,6.597685
3659,-2.1481915,1.6551791
3660,-1.1474217,7.533151
3661,0.513862,3.6324215
3662,8.735062,5.2117424
3663,-0.40624338,6.982265
3664,9.492873,6.983377
3665,8.580501,6.3792434
3666,3.216086,2.3251765
3667,7.4914155,5.19049
3668,2.537028,2.4477885
3669,6.5889955,5.5261903
3670,-1.1731535,9.237475
3671,10.244409,5.824592
3672,-3.4234943,6.508718
3673,-2.6790912,1.71426
3674,-1.336689,8.600164
3675,-1.7774342,6.2413993
3676,7.2974305,5.863517
3677,3.0933728,2.4285495
3678,11.472602,7.537481
3679,-0.8494081,5.9993
3680,8.122691,5.59538
3681,2.5863364,1.2576324
3682,8.847231,5.3436956
3683,2.1345623,3.4201689
3684,10.223661,6.4898705
3685,1.6844783,4.072656
3686,8.1004,5.821179
3687,-2.3763573,1.607598
3688,-1.8425158,1.5564725
3689,2.2427232,2.390862
3690,0.8990875,3.678681
3691,1.6990824,1.1784887
3692,5.6650214,4.934722
3693,5.171934,4.844068
3694,0.87648267,2.670048
3695,9.47398,6.5798726
3696,7.990935,4.612217
3697,2.1923375,3.2863774
3698,4.7407737,4.616052
3699,9.683625,7.581938
3700,8.4858265,5.0456543
3701,-1.3783622,9.530854
3702,1.3444096,2.2157402
3703,10.4019165,5.381448
3704,11.363426,5.7010384
3705,3.5059416,2.0824673
3706,3.3402412,2.1104548
3707,-2.5989513,1.8987287
3708,-0.9329415,6.193111
3709,3.259798,2.2893486
3710,8.957007,6.423131
3711,2.1034834,3.448945
3712,11.417407,6.0283747
3713,6.989597,6.5395155
3714,8.962665,6.881253
3715,-1.3213038,8.6189785
3716,3.5043094,2.0701842
3717,-1.0710976,7.506888
3718,11.476023,7.682815
3719,10.760857,7.5267916
3720,2.2374237,1.1879883
3721,-3.1359057,1.553031
3722,9.834992,6.8515983
3723,7.9842243,5.8608394
3724,8.78833,7.2690096
3725,0.80937076,3.2284303
3726,-1.9579304,2.1009302
3727,-2.5641768,4.4233603
3728,1.5515038,4.0553694
3729,2.4933767,0.54252404
3730,11.581898,6.0527363
3731,9.173271,6.8643374
3732,10.667012,6.3259754
3733,-0.91258985,7.451769
3734,9.404104,6.905494
3735,1.830753,1.223287
3736,-1.2281864,8.64072
3737,5.8646026,5.0521283
3738,0.8650579,2.1756978
3739,8.771399,5.660767
3740,2.5675142,0.45369685
3741,2.9853024,0.3391737
3742,8.623032,7.7953496
3743,8.498843,4.657414
3744,-0.7651312,7.6115136
3745,1.806417,2.6422355
3746,-1.8501803,1.996414
3747,12.334254,7.145783
3748,8.850412,7.8809433
3749,9.018079,6.754704
3750,3.1461797,0.16667731
3751,5.9352655,5.2124586
3752,-2.0852332,2.1341746
3753,1.6489142,1.0382698
3754,-1.7931323,1.5350143
3755,9.541536,7.152257
3756,9.691677,7.500247
3757,4.4705544,3.9053493
3758,0.5297644,3.0856268
3759,0.6921143,2.8179626
3760,11.400647,5.732834
3761,2.4700124,0.6361137
3762,2.0964963,2.1428752
3763,9.7763195,6.0648913
3764,9.548253,6.666477
3765,6.7225137,4.693919
3766,0.8694553,4.91746
3767,9.379595,7.4331145
3768,-2.453674,1.6489235
3769,1.706798,2.7758584
3770,6.859496,5.6721377
3771,-1.127042,7.54511
3772,9.765513,6.427344
3773,9.898984,7.091935
3774,8.38977,4.2429056
3775,4.4121146,2.6720498
3776,8.468598,4.1549664
3777,8.024586,6.9455667
3778,-0.51816374,6.818433
3779,8.139369,5.7820396
3780,9.179091,6.8050065
3781,8.536925,4.5828266
3782,-1.3815598,8.729228
3783,9.440936,7.0230365
3784,12.078481,6.2979383
3785,3.0972555,1.4665412
3786,8.795127,4.623063
3787,9.545255,7.2321787
3788,6.907538,4.903978
3789,2.3145387,1.6018264
3790,6.2721314,4.866689
3791,9.109004,6.8449044
3792,6.5421195,4.9843464
3793,0.7670461,4.2930098
3794,-0.80280715,7.56012
3795,7.397684,5.6191688
3796,8.57675,5.7765284
3797,11.852758,7.0967793
3798,8.494482,4.202672
3799,-0.84519875,6.0681353
3800,-3.6526167,5.9447103
3801,1.0702643,-1.526436
3802,6.5213013,6.0585732
3803,4.449356,3.581217
3804,7.7791834,4.9043207
3805,10.535747,7.5537653
3806,7.488594,5.105374
3807,1.0916727,-1.4441323
3808,-2.5990503,1.5948104
3809,-0.00664903,5.1372905
3810,3.1222699,0.13124642
3811,7.768561,4.9723983
3812,10.456695,5.744291
3813,0.14418937,4.8700314
3814,10.730411,5.3729844
3815,1.1291821,-1.5471009
3816,7.63374,4.713829
3817,-3.8445737,6.112065
3818,9.761309,7.271601
3819,1.1034809,-1.3977243
3820,-3.034611,1.450159
3821,-2.934711,5.822885
3822,8.19628,5.57264
3823,1.2883999,-0.74534035
3824,4.7282615,2.973483
3825,4.7645555,4.544415
3826,10.514439,6.053921
3827,9.133685,7.299944
3828,8.4207,5.810284
3829,8.435724,4.801384
3830,-1.1007671,8.953293
3831,8.034355,5.6801667
3832,5.3173814,4.674877
3833,1.0679792,-1.5311303
3834,1.2877688,-0.7689752
3835,-2.952292,5.836579
3836,-0.21051882,6.1296563
3837,4.109749,3.20853
3838,6.371917,5.5093417
3839,2.1449864,1.5602807
3840,-2.6405153,6.2923636
3841,5.0879855,5.137649
3842,9.749396,7.653785
3843,8.063871,5.2233663
3844,1.3199197,-1.6366887
3845,3.219467,2.0443132
3846,-0.87525123,7.5227737
3847,8.790136,7.122058
3848,-2.6903565,1.7908275
3849,10.593182,6.511129
3850,6.7855186,6.3031917
3851,9.626535,7.2921634
3852,6.772835,5.854207
3853,1.1287434,2.0633323
3854,4.7586713,4.6019163
3855,1.1572282,1.9988776
3856,3.1626682,0.5442809
3857,3.9048278,3.1047142
3858,6.024066,4.5675907
3859,0.8932238,2.2278652
3860,-2.5801208,6.144794
3861,8.506689,4.830208
3862,11.327651,7.773567
3863,-1.8506569,1.587954
3864,6.7179236,5.556822
3865,1.309388,-0.75786686
3866,1.9866569,0.12548728
3867,9.989966,7.5012736
3868,6.6874976,4.7415905
3869,9.175855,6.9771028
3870,6.7260113,5.3310075
3871,10.247439,5.8083076
3872,-3.263734,6.550654
3873,5.2172637,0.39087042
3874,7.9552546,5.8922553
3875,0.8743659,2.8410811
3876,3.455467,3.781108
3877,1.3557881,-1.3416005
3878,4.934014,4.6244464
3879,8.390692,4.3080378
3880,3.2647448,1.5042263
3881,1.0555797,0.035281092
3882,3.1757157,0.46241418
3883,5.607515,4.9497476
3884,7.659013,5.043948
3885,6.40645,4.8319645
3886,8.785034,5.686295
3887,4.921656,3.068154
3888,8.78469,6.1768165
3889,2.5681205,2.8365088
3890,10.60603,7.6159034
3891,8.070381,5.6700044
3892,0.9014354,1.9489591
3893,1.9235542,0.88056767
3894,9.707565,7.4865546
3895,1.169149,-1.6113861
3896,1.1066449,-1.196187
3897,11.464609,6.426145
3898,9.340948,6.8407173
3899,0.96977985,2.476484
3900,9.720911,7.170479
3901,1.6900457,2.7380486
3902,2.6493115,0.26039353
3903,3.080176,1.2931308
3904,2.2313793,2.8599613
3905,7.5554748,5.0556397
3906,7.737067,5.1038275
3907,0.9710686,2.870861
3908,4.652508,4.346585
3909,5.7226086,4.9996333
3910,2.8522127,2.7242725
3911,-3.523011,1.2972163
3912,4.8720922,3.0367193
3913,1.046736,0.3091831
3914,8.038409,6.978425
3915,2.6750362,0.74436945
3916,2.8509004,2.6681626
3917,9.042846,6.53431
3918,-1.7674805,1.5198538
3919,-2.1854496,2.095
3920,2.6407208,2.4063098
3921,-2.202252,1.6329098
3922,8.186353,5.762848
3923,3.2253354,0.084662996
3924,7.838305,6.008106
3925,8.201126,5.531067
3926,3.232611,0.18817982
3927,6.577405,5.90461
3928,9.608132,7.192451
3929,2.141769,0.58155584
